ID,Title,Release Date,Popularity,Poster URL,Backdrop URL,Overview,Genres,Actors,Trailers
315,"The Big Clock",1948-03-18,10.727,https://image.tmdb.org/t/p/w500/urnKMXbvNubipGbdqmXpXoNS2OO.jpg,https://image.tmdb.org/t/p/w500/drtVPcIOUllCL5iVkEpe4XHikIr.jpg,"Stroud, a crime magazine's crusading editor has to post-pone a vacation with his wife, again, when a glamorous blonde is murdered and he is assigned by his publishing boss Janoth to find the killer. As the investigation proceeds to its conclusion, Stroud must try to disrupt his ordinarily brilliant investigative team as they increasingly build evidence (albeit wrong) that he is the killer.","Crime;Thriller","Ray Milland;Charles Laughton;Maureen O'Sullivan;George Macready;Rita Johnson",https://www.youtube.com/watch?v=ruleU0zIz3g
316,"Mr. Blandings Builds His Dream House",1948-03-25,10.006,https://image.tmdb.org/t/p/w500/smKM575W3FLvWHna5YaWWeN5po8.jpg,https://image.tmdb.org/t/p/w500/jNj6IRv6SsBI2Ga6QIB5YJzgQu6.jpg,"An advertising executive dreams of getting out of the city and building a perfect home in the country, only to find the transition fraught with problems.","Comedy","Cary Grant;Myrna Loy;Melvyn Douglas;Reginald Denny;Sharyn Moffett",https://www.youtube.com/watch?v=oLCjMCH8YTY
317,"Letter from an Unknown Woman",1948-04-28,12.133,https://image.tmdb.org/t/p/w500/gRGRW7DKyK8qBtKJTWguULMGbHG.jpg,https://image.tmdb.org/t/p/w500/bikeKYkgSW697DaaJaUe2WpaJHM.jpg,"A pianist about to flee from a duel receives a letter from a woman he cannot remember. As she tells the story of her lifelong love for him, he is forced to reinterpret his own past.","Drama;Romance","Joan Fontaine;Louis Jourdan;Mady Christians;Marcel Journet;Art Smith",https://www.youtube.com/watch?v=JkGrmpOHRdM
318,"Raw Deal",1948-05-21,11.784,https://image.tmdb.org/t/p/w500/qLC4VnigxhC4ovSZdH2JUjuXoYY.jpg,https://image.tmdb.org/t/p/w500/8iqWC0vFo4yDEi8dlLaeQT9HQ7M.jpg,"A revenge-seeking gangster is sent to prison after being framed for a crime he didn't commit. After seducing a beautiful young woman, he uses her to help him carry out his plot for vengeance, leading him to the crazy pyromaniac who set him up.","Crime;Thriller","Dennis O'Keefe;Claire Trevor;Marsha Hunt;John Ireland;Raymond Burr",https://www.youtube.com/watch?v=bphmrlpvJJo
319,"Melody Time",1948-05-27,11.882,https://image.tmdb.org/t/p/w500/pKR4iRyDdIX1T13z1Vs5jBERXni.jpg,https://image.tmdb.org/t/p/w500/zy7wZp6WEdK4zeVhrw2V5BIbLRy.jpg,"In the grand tradition of Disney's great musical classics, Melody Time features seven timeless stories, each enhanced with high-spirited music and unforgettable characters. You'll be sure to tap your toes and clap your hands in this witty feast for the eyes and ears.","Animation;Music;Family","Roy Rogers;Dennis Day;Freddy Martin;Frances Langford;Ethel Smith",https://www.youtube.com/watch?v=BjgrjB_8vdg
320,"The Pirate",1948-06-11,12.168,https://image.tmdb.org/t/p/w500/ltoy9asHYuLcEq78jjvZPjH6LCG.jpg,https://image.tmdb.org/t/p/w500/2muSlCu6jJ3Rk6YqVlsMccgY5Ah.jpg,"A girl is engaged to the local richman, but meanwhile she has dreams about the legendary pirate Macoco. A traveling singer falls in love with her and to impress her he poses as the pirate.","Music;Romance;Comedy;Adventure","Judy Garland;Gene Kelly;Walter Slezak;Gladys Cooper;Reginald Owen",https://www.youtube.com/watch?v=1brpA6kcvuI
321,"Fort Apache",1948-06-14,14.046,https://image.tmdb.org/t/p/w500/5PqKsWVlyIFuMeV1UkK6Q9Q8y9k.jpg,https://image.tmdb.org/t/p/w500/lJyDK0shCLOVa7OZQrcYkM9MKmq.jpg,"Owen Thursday sees his new posting to the desolate Fort Apache as a chance to claim the military honour which he believes is rightfully his. Arrogant, obsessed with military form and ultimately self-destructive, he attempts to destroy the Apache chief Cochise after luring him across the border from Mexico, against the advice of his subordinates.","Western","John Wayne;Henry Fonda;Shirley Temple;Pedro Armendáriz;Ward Bond",https://www.youtube.com/watch?v=887kL8RpP-4
322,"Bud Abbott and Lou Costello Meet Frankenstein",1948-06-15,10.37,https://image.tmdb.org/t/p/w500/ooeceWULFxBqvny6Plvj7K6bnIp.jpg,https://image.tmdb.org/t/p/w500/nD3CTdB1hunSy25uIt5U895Hdk8.jpg,"Baggage handlers Bud and Lou accidentally stumble upon Frankenstein's Monster, Dracula and the Wolf Man.","Comedy;Horror","Bud Abbott;Lou Costello;Lon Chaney Jr.;Bela Lugosi;Glenn Strange",https://www.youtube.com/watch?v=3NzfaLvm4Po
323,"Oliver Twist",1948-06-28,12.512,https://image.tmdb.org/t/p/w500/rm1YFiE2ocs8UjnxgdGDIA02c5d.jpg,https://image.tmdb.org/t/p/w500/bpSOqqz6CBgxhoQNWWcLfOVQiKn.jpg,"When 9-year-old orphan Oliver Twist dares to ask his cruel taskmaster, Mr. Bumble, for a second serving of gruel, he's hired out as an apprentice. Escaping that dismal fate, young Oliver falls in with the street urchin known as the Artful Dodger and his criminal mentor, Fagin. When kindly Mr. Brownlow takes Oliver in, Fagin's evil henchman Bill Sikes plots to kidnap the boy.","Drama;Adventure","John Howard Davies;Robert Newton;Alec Guinness;Kay Walsh;Francis L. Sullivan",https://www.youtube.com/watch?v=Z2Oc0wuRA-I
324,"Easter Parade",1948-07-08,15.612,https://image.tmdb.org/t/p/w500/aLgvafQvb6D6at4khC0b7kn0h8f.jpg,https://image.tmdb.org/t/p/w500/g2MffH3EQXvjSnFF8ol1VkuAKci.jpg,"On the day before Easter in 1911, Don Hewes is crushed when his dancing partner (and object of affection) Nadine Hale refuses to start a new contract with him. To prove Nadine's not important to him, Don acquires innocent new protege Hannah Brown, vowing to make her a star in time for next year's Easter parade.","Romance;Music","Judy Garland;Fred Astaire;Peter Lawford;Ann Miller;Jules Munshin",https://www.youtube.com/watch?v=RKt54TFrxMc
325,"Key Largo",1948-07-16,15.386,https://image.tmdb.org/t/p/w500/9ZhQ9iMUtck9DvKm7mfB2332fRr.jpg,https://image.tmdb.org/t/p/w500/m2SXRnAd0d5N6qH2cbgluRgMX4z.jpg,"A hurricane swells outside, but it's nothing compared to the storm within the hotel at Key Largo. There, sadistic mobster Johnny Rocco holes up - and holds at gunpoint hotel owner James Temple, his widowed daughter-in-law Nora, and ex-GI Frank McCloud.","Crime;Thriller","Humphrey Bogart;Edward G. Robinson;Lauren Bacall;Thomas Gomez;Lionel Barrymore",https://www.youtube.com/watch?v=oIi_ipWRxXo
327,"One Touch of Venus",1948-08-01,12.585,https://image.tmdb.org/t/p/w500/3BdWcqPnEVFYm6WZRPYMFRSUcKi.jpg,https://image.tmdb.org/t/p/w500/l5tJKBNqd5DTLFjk2puiIv0pMVn.jpg,"A window dresser's kiss brings a statue of the Roman goddess of love to life.","Music;Comedy;Romance;Fantasy","Robert Walker;Ava Gardner;Dick Haymes;Eve Arden;Olga San Juan",https://www.youtube.com/watch?v=YO-Q_O2vb14
328,"Red River",1948-08-26,14.984,https://image.tmdb.org/t/p/w500/jyNTsAzrIWB441OtvfbgKtx1kFS.jpg,https://image.tmdb.org/t/p/w500/v59GXlHsHCZS5u7vTTbo3J5j27o.jpg,"Headstrong Thomas Dunson starts a thriving Texas cattle ranch with the help of his faithful trail hand, Groot, and his protégé, Matthew Garth, an orphan Dunson took under his wing when Matt was a boy. In need of money following the Civil War, Dunson and Matt lead a cattle drive to Missouri, where they will get a better price than locally, but the crotchety older man and his willful young partner begin to butt heads on the exhausting journey.","Western","John Wayne;Montgomery Clift;Joanne Dru;Walter Brennan;Coleen Gray",https://www.youtube.com/watch?v=ZxVCrIMPQXI
329,"The Red Shoes",1948-09-06,10.103,https://image.tmdb.org/t/p/w500/5NuMQd17KZx0lCxedJoIuFnt7li.jpg,https://image.tmdb.org/t/p/w500/Aa1jUhkenqspgGQlqbsXFax6iW.jpg,"In this classic drama, Vicky Page is an aspiring ballerina torn between her dedication to dance and her desire to love. While her imperious instructor, Boris Lermontov, urges to her to forget anything but ballet, Vicky begins to fall for the charming young composer Julian Craster. Eventually Vicky, under great emotional stress, must choose to pursue either her art or her romance, a decision that carries serious consequences.","Drama;Romance","Moira Shearer;Adolf Wohlbrück;Marius Goring;Léonide Massine;Robert Helpmann",https://www.youtube.com/watch?v=_mHgGU4AbOA
330,"Road House",1948-09-22,10.68,https://image.tmdb.org/t/p/w500/wCH0AtTWpwr4YpIftfl1wVydokZ.jpg,https://image.tmdb.org/t/p/w500/xzcSJx2kTYbW9JZm6zHrha770ta.jpg,"A night club owner becomes infatuated with a torch singer and frames his best friend/manager for embezzlement when the chanteuse falls in love with him.","Thriller;Drama;Romance","Ida Lupino;Cornel Wilde;Celeste Holm;Richard Widmark;O. Z. Whitehead",https://www.youtube.com/watch?v=J2WilVvD4r8
331,"The Fallen Idol",1948-09-30,10.936,https://image.tmdb.org/t/p/w500/sCcjmsYVgh0urTbLqQgEeskkmPt.jpg,https://image.tmdb.org/t/p/w500/9A88YZ2qZhpE0RM7e6BDJeDX2fh.jpg,"Phillipe, the son of an ambassador in London, idolizes Baines, his father's butler, a kind of hero in the eyes of the child, whose perception changes when he accidentally discovers the secret that Baines keeps and witnesses the consequences that adults' lies can cause.","Drama;Thriller","Ralph Richardson;Michèle Morgan;Sonia Dresdel;Bobby Henrey;Denis O'Dea",https://www.youtube.com/watch?v=ZU8nIwPEpus
332,"The Three Musketeers",1948-10-19,13.45,https://image.tmdb.org/t/p/w500/jOkXsC1NjkNOxNyooRhTIf1nxsn.jpg,https://image.tmdb.org/t/p/w500/p5hIpp6eaTEAGJvIav1VtjZiWHj.jpg,"Athletic adaptation of Alexandre Dumas' classic adventure about the king's musketeers and their mission to protect France.","Adventure;Romance","Gene Kelly;Lana Turner;June Allyson;Van Heflin;Angela Lansbury",https://www.youtube.com/watch?v=7GH--R9iwAg
333,"The Snake Pit",1948-11-04,10.861,https://image.tmdb.org/t/p/w500/7NkGhyPfLoPHiFzXVUXU91nMeLb.jpg,https://image.tmdb.org/t/p/w500/xyPp8XpOozFfpZmYSlz0h9SpOpO.jpg,"Virginia Cunningham is confused upon finding herself in a mental hospital, with no memory of her arrival at the institution. Tormented by delusions and unable to even recognize her husband, Robert, she is treated by Dr. Mark Kik, who is determined to get to the root of her mental illness. As her treatment progresses, flashbacks depict events in Virginia's life that may have contributed to her instability.","Drama;Mystery","Olivia de Havilland;Mark Stevens;Leo Genn;Celeste Holm;Glenn Langan",https://www.youtube.com/watch?v=1CBLJoNETqU
334,"Hamlet",1948-12-10,16.862,https://image.tmdb.org/t/p/w500/woO9SgU2vTRMZeG0YqOLeoIqlzC.jpg,https://image.tmdb.org/t/p/w500/tFfucMJh4Me1JYBIRJcOokWWuLs.jpg,"Winner of four Academy Awards, including Best Picture and Best Actor, Sir Laurence Olivier’s Hamlet continues to be the most compelling version of Shakespeare’s beloved tragedy. Olivier is at his most inspired—both as director and as the melancholy Dane himself—as he breathes new life into the words of one of the world’s greatest dramatists.","Drama","Laurence Olivier;Basil Sydney;Eileen Herlie;Norman Wooland;Felix Aylmer",https://www.youtube.com/watch?v=LaqzCju2VKs
336,"Yellow Sky",1948-12-24,13.563,https://image.tmdb.org/t/p/w500/9kULj7ia7w9tG2RF3lFHxDnUKhQ.jpg,https://image.tmdb.org/t/p/w500/hJwZnEQ22fwuQNAW8GGXYIFbFcc.jpg,"In 1867, a gang led by James 'Stretch' Dawson robs a bank and flees into the desert. Out of water, the outlaws come upon a ghost town called Yellow Sky and its only residents, a hostile young woman named Mike and her grandpa. The story is a Western adaptation of William Shakespeare's 'The Tempest'.","Crime;Western","Gregory Peck;Anne Baxter;Richard Widmark;Robert Arthur;John Russell",https://www.youtube.com/watch?v=Jnub_flGGcw
337,"3 Godfathers",1948-12-31,13.453,https://image.tmdb.org/t/p/w500/dsVrYIpK2Rcgsr5QrfjBQWee5JE.jpg,https://image.tmdb.org/t/p/w500/4XvGw14wPnPCJZbfuLjVO5TMqkx.jpg,"Three outlaws on the run discover a dying woman and her baby. They swear to bring the infant to safety across the desert, even at the risk of their own lives.","Western","John Wayne;Pedro Armendáriz;Harry Carey;Jr.;Ward Bond;Mae Marsh",https://www.youtube.com/watch?v=GqlUqWH17AI
338,"A Letter to Three Wives",1949-01-20,12.456,https://image.tmdb.org/t/p/w500/bSfwTLt2K8IeEeppsiDq7svikbV.jpg,https://image.tmdb.org/t/p/w500/feSYboaBumxLbMKjfk3ASMcRP36.jpg,"A letter is addressed to three wives from their 'best friend' Addie Ross, announcing that she is running away with one of their husbands - but she does not say which one.","Romance;Drama;Mystery","Ann Sothern;Linda Darnell;Jeanne Crain;Kirk Douglas;Paul Douglas",https://www.youtube.com/watch?v=Ufdm0bOCsR0
339,"Criss Cross",1949-02-04,10.01,https://image.tmdb.org/t/p/w500/AwmyVw6h3nZWvkZUuNpZYDA2Dly.jpg,https://image.tmdb.org/t/p/w500/hfbRrvhelCSLwjL0gqP9OnKihPd.jpg,"An armored-car guard must join a robbery after being caught with his ex-wife by her gangster husband.","Crime;Thriller","Burt Lancaster;Yvonne De Carlo;Dan Duryea;Stephen McNally;Esy Morales",https://www.youtube.com/watch?v=-idoHzlJq54
340,"Little Women",1949-03-10,17.886,https://image.tmdb.org/t/p/w500/qrshhX8dywIOljtITGHGNK6TJcB.jpg,https://image.tmdb.org/t/p/w500/uTPHXSCC7KS1WBSmSSxu3jmypbS.jpg,"Louisa May Alcott's autobiographical account of her life with her three sisters in Concord Mass in the 1860s. With their father fighting in the civil war, the sisters: Jo, Meg, Amy and Beth are at home with their mother - a very outspoken women for her time. The story is of how the sisters grow up, find love and find their place in the world.","Romance;Drama;Family","June Allyson;Peter Lawford;Margaret O'Brien;Elizabeth Taylor;Janet Leigh",https://www.youtube.com/watch?v=kopTV7sUopo
341,"Kind Hearts and Coronets",1949-06-21,11.623,https://image.tmdb.org/t/p/w500/s5YYPhgxBITADZQ3IGC6jJq6FhR.jpg,https://image.tmdb.org/t/p/w500/r7jtS16I3vgVvqapgCa7RMkZnvj.jpg,"When his mother eloped with an Italian opera singer, Louis Mazzini was cut off from her aristocratic family. After the family refuses to let her be buried in the family mausoleum, Louis avenges his mother's death by attempting to murder every family member who stands between himself and the family fortune. But when he finds himself torn between his longtime love and the widow of one of his victims, his plans go awry.","Comedy;Crime","Dennis Price;Alec Guinness;Joan Greenwood;Valerie Hobson;Audrey Fildes",https://www.youtube.com/watch?v=WGZEAopNIA8
342,"The Fountainhead",1949-06-25,16.543,https://image.tmdb.org/t/p/w500/2uo8tfSwzrDeRS5YpmLVSXHSjOl.jpg,https://image.tmdb.org/t/p/w500/7AHYt8RanRRMhLpazdlWXh3ehoY.jpg,"An uncompromising, visionary architect struggles to maintain his integrity and individualism despite personal, professional and economic pressures to conform to popular standards.","Drama;Romance","Gary Cooper;Patricia Neal;Raymond Massey;Kent Smith;Robert Douglas",https://www.youtube.com/watch?v=UlI24CTWxmE
343,"Mighty Joe Young",1949-07-27,12.386,https://image.tmdb.org/t/p/w500/pY9w40lQgEK4cvxbCxirvV1Wzo0.jpg,https://image.tmdb.org/t/p/w500/A1eszCUNfPpp5liBoVDS1dCLks9.jpg,"A young woman, Jill Young, grew up on her father's ranch in Africa, raising a large gorilla named Joe from an infant. Years later, she brings him to Hollywood to become a star.","Adventure;Fantasy;Drama;Action;Science Fiction","Terry Moore;Ben Johnson;Robert Armstrong;Frank McHugh;Douglas Fowley",https://www.youtube.com/watch?v=TsWJVnvODvw
344,"The Third Man",1949-08-31,24.382,https://image.tmdb.org/t/p/w500/oIF3l7Dxp7Eyye10BNyM611wtKa.jpg,https://image.tmdb.org/t/p/w500/l2iY1AgqQ8dEa3FtWkN5TQ5aVbU.jpg,"In postwar Vienna, Austria, Holly Martins, a writer of pulp Westerns, arrives penniless as a guest of his childhood chum Harry Lime, only to learn he has died. Martins develops a conspiracy theory after learning of a 'third man' present at the time of Harry's death, running into interference from British officer Major Calloway, and falling head-over-heels for Harry's grief-stricken lover, Anna.","Thriller;Mystery","Joseph Cotten;Alida Valli;Trevor Howard;Orson Welles;Paul Hörbiger",https://www.youtube.com/watch?v=z40GSfq5Scc
345,"White Heat",1949-09-02,12.355,https://image.tmdb.org/t/p/w500/4ekAK25fz1FDzRUHuJs171uiVaI.jpg,https://image.tmdb.org/t/p/w500/cap8458wFeRCJSKxL758dI82TRK.jpg,"A psychopathic criminal with a mother complex makes a daring break from prison and then leads his old gang in a chemical plant payroll heist. After the heist, events take a crazy turn.","Crime;Drama;Thriller","James Cagney;Virginia Mayo;Edmond O'Brien;Margaret Wycherly;Steve Cochran",https://www.youtube.com/watch?v=3bMtOABixrQ
346,"Thieves' Highway",1949-09-20,10.448,https://image.tmdb.org/t/p/w500/ljnFEsYQXeoW03Jagw159xVDP0J.jpg,https://image.tmdb.org/t/p/w500/qfLhhTxRmZdeXDtass4z1Q9uNDo.jpg,"Nick Garcos comes back from his tour of duty in World War II planning to settle down with his girlfriend, Polly Faber. He learns, however, that his father was recently beaten and burglarized by mob-connected trucker Mike Figlia, and Nick resolves to get even. He partners with prostitute Rica, and together they go after Mike, all the while getting pulled further into the local crime underworld.","Drama;Crime;Thriller","Richard Conte;Valentina Cortese;Lee J. Cobb;Barbara Lawrence;Jack Oakie",https://www.youtube.com/watch?v=QW-mpnQmV8A
347,"The Adventures of Ichabod and Mr. Toad",1949-10-05,16.513,https://image.tmdb.org/t/p/w500/nFOvSgnaLJstPgQFylfmVNwoOxv.jpg,https://image.tmdb.org/t/p/w500/wCfa6ZNdY9PPGt5rKqX6RA7gl2g.jpg,"The Wind in the Willows: Concise version of Kenneth Grahame's story of the same name. J. Thaddeus Toad, owner of Toad Hall, is prone to fads, such as the newfangled motor car. This desire for the very latest lands him in much trouble with the wrong crowd, and it is up to his friends, Mole, Rat and Badger to save him from himself. - The Legend of Sleepy Hollow: Retelling of Washington Irving's story set in a tiny New England town. Ichabod Crane, the new schoolmaster, falls for the town beauty, Katrina Van Tassel, and the town Bully Brom Bones decides that he is a little too successful and needs 'convincing' that Katrina is not for him.","Horror;Fantasy;Animation;Family","Bing Crosby;Basil Rathbone;Eric Blore;J. Pat O'Malley;John McLeish",https://www.youtube.com/watch?v=Ju_BnpsfznA
348,"The Heiress",1949-10-06,16.651,https://image.tmdb.org/t/p/w500/zcut0Y6PfcjBJKIyOpc0QDFS9jK.jpg,https://image.tmdb.org/t/p/w500/56eHAxXfZTz5pGiVDCFnuiHw2fp.jpg,"Dull and plain Catherine lives with her emotionally distant father, Dr. Sloper, in 1840s New York. Her days are empty — filled with little more than needlepoint. Enter handsome Morris Townsend, a dashing social climber with his eye on the spinster's heart and substantial inheritance.","Drama;Romance;History","Olivia de Havilland;Montgomery Clift;Ralph Richardson;Miriam Hopkins;Vanessa Brown",https://www.youtube.com/watch?v=ltjOydHAO0M
349,"She Wore a Yellow Ribbon",1949-10-22,12.736,https://image.tmdb.org/t/p/w500/u6vBfRXAUfoNfQ7RT2vDBP71XUe.jpg,https://image.tmdb.org/t/p/w500/45tJCXfr3S08qb5fVP86duFUUzx.jpg,"On the eve of retirement, Captain Nathan Brittles takes out a last patrol to stop an impending massive Indian attack. Encumbered by women who must be evacuated, Brittles finds his mission imperiled.","Western","John Wayne;Joanne Dru;John Agar;Ben Johnson;Harry Carey;Jr.",https://www.youtube.com/watch?v=JJikQeKBfnQ
